0 476
0 1219
0 1870
0 2197
0 2333
0 2414
0 2423
0 2560
0 2569
0 2630
0 2667
0 2825
0 2853
0 2905
0 3335
0 3451
0 3581
0 3590
0 3653
0 3771
0 3854
0 3931
0 3996
0 4107
0 4157
0 4191
0 4225
0 4280
0 4523
1 343
1 798
1 929
1 1529
1 1797
1 2650
1 3312
1 3340
1 3580
1 3623
1 3961
1 3973
1 4161
1 4163
1 4198
1 4203
1 4250
1 4450
1 4541
1 4564
1 4571
1 4598
1 4654
1 4702
1 4704
1 4736
1 4747
1 4749
1 4890
2 304
2 416
2 446
2 476
2 1162
2 1166
2 1219
2 1248
2 1893
2 2197
2 2560
2 2569
2 2630
2 2825
2 2835
2 2905
2 3382
2 3502
2 3590
2 3653
2 3771
2 3806
2 3854
2 3931
2 3996
2 4469
2 4746
2 4925
2 4999
3 415
3 423
3 1213
3 1672
3 1741
3 1860
3 2190
3 2200
3 2285
3 2363
3 2469
3 2842
3 3031
3 3081
3 3157
3 3180
3 3242
3 3389
3 3513
3 3516
3 3693
3 3762
3 3846
3 4155
3 4217
3 4232
3 4400
3 4571
3 4758
4 537
4 1053
4 1634
4 2109
4 2515
4 2542
4 2997
4 3063
4 3092
4 3221
4 3355
4 3380
4 3420
4 3840
4 4075
4 4238
4 4300
4 4344
4 4403
4 4532
4 4561
4 4568
4 4590
4 4710
4 4740
4 4796
4 4798
4 4800
5 426
5 869
5 1127
5 2221
5 2335
5 2704
5 2734
5 2918
5 2941
5 3112
5 3267
5 3281
5 3644
5 3824
5 3831
5 3886
5 4028
5 4047
5 4088
5 4298
5 4328
5 4352
5 4388
5 4391
5 4443
5 4469
5 4581
5 4868
6 30
6 651
6 1732
6 1787
6 1955
6 2055
6 2068
6 2188
6 2826
6 2884
6 3489
6 3514
6 3729
6 3782
6 3789
6 3808
6 3909
6 3920
6 4082
6 4308
6 4444
6 4453
6 4522
6 4541
6 4592
6 4593
6 4607
6 4711
6 4909
7 773
7 1073
7 1648
7 2037
7 2121
7 2553
7 2909
7 3178
7 3433
7 3896
7 4001
7 4068
7 4103
7 4353
7 4383
7 4483
7 4502
7 4514
7 4548
7 4567
7 4624
7 4655
7 4658
7 4674
7 4781
7 4802
7 4846
7 4852
7 4892
7 4898
7 4904
7 4934
7 4938
7 4939
7 4940
7 4944
8 151
8 257
8 275
8 571
8 1390
8 2642
8 2840
8 2858
8 3113
8 3490
8 3919
8 4029
8 4063
8 4271
8 4285
8 4291
8 4317
8 4634
8 4661
8 4742
8 4746
8 4765
8 4801
8 4833
8 4865
8 4922
8 4924
8 4968
8 4988
8 4994
8 4995
9 1524
9 2022
9 2086
9 2431
9 2793
9 2837
9 3351
9 3360
9 3570
9 3583
9 3680
9 3835
9 3839
9 3848
9 4146
9 4154
9 4266
9 4267
9 4327
9 4433
9 4486
9 4503
9 4573
9 4668
9 4701
9 4725
9 4771
9 4792
9 4840
9 4880
10 451
10 761
10 1286
10 1645
10 2422
10 2490
10 2795
10 2936
10 3103
10 3170
10 3229
10 3377
10 3565
10 3696
10 3723
10 3903
10 4054
10 4087
10 4145
10 4265
10 4356
10 4390
10 4394
10 4425
10 4449
10 4492
10 4515
10 4524
11 1109
11 1150
11 1195
11 1820
11 2114
11 2634
11 3058
11 3101
11 3367
11 3472
11 3741
11 3974
11 4140
11 4160
11 4334
11 4375
11 4660
11 4662
11 4689
11 4722
11 4776
11 4813
11 4838
